transaction_id,customer_id,store_region,product_category,quantity,unit_price,sale_amount,sale_timestamp
TXN104146,CUST1175,North,Sports,5,57.1,285.5,2026-09-02 17:21:00
TXN104147,CUST1177,South,Grocery,3,65.24,195.72,2026-09-01 18:55:00
TXN104148,CUST1450,West,Toys,5,243.05,1215.25,2026-09-03 19:17:00
TXN104149,CUST1491,West,Home & Garden,1,78.38,78.38,2026-09-04 19:55:00
TXN104150,CUST1168,North,Home & Garden,3,66.81,200.43,2026-09-01 15:25:00
TXN104151,CUST1390,Central,Grocery,4,41.76,167.04,2026-09-02 00:02:00
TXN104152,CUST1140,East,Toys,3,85.82,257.46,2026-09-04 06:59:00
TXN104153,CUST1220,West,Grocery,5,195.29,976.45,2026-09-04 16:27:00
TXN104154,CUST1209,North,Sports,5,185.33,926.65,2026-09-03 14:01:00
TXN104155,CUST1043,East,Grocery,1,262.29,262.29,2026-09-04 18:03:00
TXN104156,CUST1110,Central,Home & Garden,4,272.91,1091.64,2026-09-01 00:48:00
TXN104157,CUST1183,West,Sports,4,35.28,141.12,2026-09-04 15:53:00
TXN104158,CUST1372,Central,Sports,3,5.02,15.06,2026-09-03 02:34:00
TXN104159,CUST1149,East,Grocery,1,207.44,207.44,2026-09-04 15:42:00
TXN104160,CUST1454,West,Grocery,2,65.3,130.6,2026-09-02 11:39:00
TXN104161,CUST1465,North,Toys,5,101.66,508.3,2026-09-03 10:48:00
TXN104162,CUST1404,South,Sports,3,235.55,706.65,2026-09-04 22:36:00
TXN104163,CUST1461,East,Apparel,3,96.71,290.13,2026-09-02 22:47:00
TXN104164,CUST1300,South,Home & Garden,5,133.22,666.1,2026-09-04 22:34:00
TXN104165,CUST1028,South,Grocery,4,41.69,166.76,2026-09-01 04:21:00
TXN104166,CUST1088,West,Home & Garden,3,262.03,786.09,2026-09-04 13:47:00
TXN104167,CUST1389,South,Grocery,5,297.85,1489.25,2026-09-01 20:26:00
TXN104168,CUST1026,West,Apparel,3,174.03,522.09,2026-09-04 17:55:00
TXN104169,CUST1430,North,Electronics,3,156.08,468.24,2026-09-02 00:46:00
TXN104170,CUST1295,West,Grocery,1,255.8,255.8,2026-09-02 14:35:00
TXN104171,CUST1150,Central,Home & Garden,3,29.8,89.4,2026-09-02 00:48:00
TXN104172,CUST1268,West,Sports,2,272.43,544.86,2026-09-04 14:22:00
TXN104173,CUST1075,North,Apparel,1,268.0,268.0,2026-09-04 10:26:00
TXN104174,CUST1108,Central,Home & Garden,4,68.61,274.44,2026-09-03 21:18:00
TXN104175,CUST1367,South,Apparel,4,155.06,620.24,2026-09-04 23:47:00
TXN104176,CUST1189,West,Toys,1,163.48,163.48,2026-09-02 06:14:00
TXN104177,CUST1112,North,Sports,4,31.19,124.76,2026-09-01 14:56:00
TXN104178,CUST1453,West,Apparel,3,87.58,262.74,2026-09-03 14:29:00
TXN104179,CUST1227,Central,Home & Garden,4,267.61,1070.44,2026-09-04 07:25:00
TXN104180,CUST1401,West,Home & Garden,1,155.28,155.28,2026-09-04 15:16:00
TXN104181,CUST1481,East,Grocery,5,85.42,427.1,2026-09-03 20:15:00
TXN104182,CUST1383,West,Home & Garden,3,45.81,137.43,2026-09-03 06:28:00
TXN104183,CUST1238,West,Grocery,1,288.88,288.88,2026-09-02 15:24:00
TXN104184,CUST1490,West,Sports,4,88.01,352.04,2026-09-03 04:01:00
TXN104185,CUST1179,South,Home & Garden,4,109.63,438.52,2026-09-03 19:28:00
TXN104186,CUST1397,South,Electronics,1,27.43,27.43,2026-09-04 06:41:00
TXN104187,CUST1023,Central,Home & Garden,5,178.57,892.85,2026-09-01 20:45:00
TXN104188,CUST1371,Central,Apparel,1,239.91,239.91,2026-09-03 12:22:00
TXN104189,CUST1268,East,Toys,2,224.74,449.48,2026-09-03 10:15:00
TXN104190,CUST1102,South,Sports,4,112.81,451.24,2026-09-03 05:58:00
TXN104191,CUST1238,North,Grocery,4,295.24,1180.96,2026-09-01 01:16:00
TXN104192,CUST1385,East,Sports,1,25.69,25.69,2026-09-02 09:37:00
TXN104193,CUST1044,Central,Electronics,1,28.21,28.21,2026-09-04 10:05:00
TXN104194,CUST1218,North,Home & Garden,3,153.2,459.6,2026-09-04 08:25:00
TXN104195,CUST1329,West,Grocery,3,143.76,431.28,2026-09-04 02:32:00
TXN104196,CUST1375,Central,Sports,4,202.33,809.32,2026-09-03 23:29:00
TXN104197,CUST1075,Central,Electronics,4,203.01,812.04,2026-09-04 17:56:00
TXN104198,CUST1307,Central,Home & Garden,3,215.04,645.12,2026-09-03 12:21:00
TXN104199,CUST1084,South,Toys,1,160.39,160.39,2026-09-01 08:45:00
TXN104200,CUST1095,West,Sports,2,6.06,12.12,2026-09-02 18:45:00
TXN104201,CUST1246,South,Grocery,3,257.33,771.99,2026-09-03 08:53:00
TXN104202,CUST1028,East,Electronics,5,129.59,647.95,2026-09-02 02:16:00
TXN104203,CUST1157,West,Home & Garden,2,263.32,526.64,2026-09-04 12:02:00
TXN104204,CUST1429,North,Home & Garden,4,260.95,1043.8,2026-09-02 17:37:00
TXN104205,CUST1233,East,Home & Garden,4,221.3,885.2,2026-09-03 05:16:00
TXN104206,CUST1144,North,Electronics,2,5.79,11.58,2026-09-03 19:16:00
TXN104207,CUST1330,South,Home & Garden,2,275.32,550.64,2026-09-02 16:30:00
TXN104208,CUST1473,West,Sports,1,163.49,163.49,2026-09-04 13:19:00
TXN104209,CUST1187,North,Grocery,3,33.18,99.54,2026-09-01 06:58:00
TXN104210,CUST1100,East,Sports,2,7.56,15.12,2026-09-03 16:23:00
TXN104211,CUST1486,Central,Grocery,3,162.68,488.04,2026-09-01 11:13:00
TXN104212,CUST1250,Central,Grocery,5,112.58,562.9,2026-09-02 22:07:00
TXN104213,CUST1155,North,Apparel,3,106.4,319.2,2026-09-01 18:33:00
TXN104214,CUST1265,North,Sports,5,293.87,1469.35,2026-09-03 11:51:00
TXN104215,CUST1105,North,Grocery,4,106.82,427.28,2026-09-02 06:34:00
TXN104216,CUST1366,North,Toys,2,96.76,193.52,2026-09-01 17:57:00
TXN104217,CUST1197,South,Home & Garden,1,297.86,297.86,2026-09-01 08:55:00
TXN104218,CUST1080,North,Toys,2,212.56,425.12,2026-09-02 09:58:00
TXN104219,CUST1123,North,Grocery,5,263.51,1317.55,2026-09-04 23:53:00
TXN104220,CUST1463,South,Home & Garden,1,56.15,56.15,2026-09-03 04:30:00
TXN104221,CUST1045,South,Apparel,1,297.09,297.09,2026-09-03 23:25:00
TXN104222,CUST1434,North,Electronics,1,103.04,103.04,2026-09-03 11:12:00
TXN104223,CUST1157,East,Electronics,3,70.92,212.76,2026-09-02 01:51:00
TXN104224,CUST1051,North,Grocery,4,135.08,540.32,2026-09-01 21:45:00
TXN104225,CUST1160,East,Sports,4,111.37,445.48,2026-09-03 21:49:00
TXN104226,CUST1409,East,Home & Garden,4,223.72,894.88,2026-09-04 07:47:00
TXN104227,CUST1050,South,Sports,3,40.31,120.93,2026-09-02 19:37:00
TXN104228,CUST1028,West,Home & Garden,5,258.02,1290.1,2026-09-03 10:09:00
TXN104229,CUST1497,North,Toys,1,280.81,280.81,2026-09-01 00:26:00
TXN104230,CUST1047,North,Electronics,4,294.75,1179.0,2026-09-04 22:39:00
TXN104231,CUST1068,North,Sports,5,192.75,963.75,2026-09-02 21:16:00
TXN104232,CUST1042,West,Home & Garden,5,46.71,233.55,2026-09-02 04:43:00
TXN104233,CUST1398,West,Apparel,4,55.3,221.2,2026-09-04 19:36:00
TXN104234,CUST1409,North,Toys,1,161.08,161.08,2026-09-03 15:36:00
TXN104235,CUST1409,East,Sports,1,8.28,8.28,2026-09-02 04:42:00
TXN104236,CUST1103,South,Apparel,2,229.22,458.44,2026-09-04 01:45:00
TXN104237,CUST1173,Central,Sports,1,18.75,18.75,2026-09-04 08:35:00
TXN104238,CUST1480,North,Apparel,2,79.96,159.92,2026-09-02 17:29:00
TXN104239,CUST1461,North,Home & Garden,5,108.15,540.75,2026-09-03 10:11:00
TXN104240,CUST1075,Central,Sports,5,265.95,1329.75,2026-09-01 22:59:00
TXN104241,CUST1014,South,Apparel,1,242.77,242.77,2026-09-01 09:35:00
TXN104242,CUST1244,East,Sports,3,8.77,26.31,2026-09-03 09:56:00
TXN104243,CUST1296,North,Home & Garden,4,209.31,837.24,2026-09-03 01:45:00
TXN104244,CUST1493,East,Apparel,1,192.2,192.2,2026-09-03 13:25:00
TXN104245,CUST1430,East,Sports,1,32.66,32.66,2026-09-04 10:40:00
TXN104246,CUST1474,Central,Sports,2,70.06,140.12,2026-09-04 16:32:00
TXN104247,CUST1199,North,Sports,4,107.54,430.16,2026-09-02 02:13:00
TXN104248,CUST1452,North,Electronics,2,266.09,532.18,2026-09-02 18:01:00
TXN104249,CUST1425,Central,Home & Garden,2,169.02,338.04,2026-09-01 08:30:00
TXN104250,CUST1007,South,Grocery,4,271.25,1085.0,2026-09-01 18:39:00
TXN104251,CUST1131,Central,Grocery,1,66.16,66.16,2026-09-01 23:46:00
TXN104252,CUST1148,East,Electronics,3,220.31,660.93,2026-09-02 22:36:00
TXN104253,CUST1414,Central,Toys,5,214.83,1074.15,2026-09-01 08:29:00
TXN104254,CUST1065,Central,Apparel,1,287.32,287.32,2026-09-02 09:28:00
TXN104255,CUST1242,South,Toys,5,110.73,553.65,2026-09-01 23:26:00
TXN104256,CUST1064,West,Sports,1,246.92,246.92,2026-09-03 23:14:00
TXN104257,CUST1264,West,Toys,1,243.31,243.31,2026-09-03 16:48:00
TXN104258,CUST1352,South,Grocery,5,225.72,1128.6,2026-09-04 10:24:00
TXN104259,CUST1463,South,Toys,2,113.43,226.86,2026-09-02 05:33:00
TXN104260,CUST1078,South,Home & Garden,5,270.82,1354.1,2026-09-01 16:13:00
TXN104261,CUST1372,East,Toys,2,17.31,34.62,2026-09-03 13:34:00
TXN104262,CUST1257,North,Grocery,4,148.06,592.24,2026-09-04 20:31:00
TXN104263,CUST1375,East,Grocery,4,87.17,348.68,2026-09-02 15:17:00
TXN104264,CUST1040,South,Home & Garden,3,250.13,750.39,2026-09-04 10:09:00
TXN104265,CUST1176,East,Grocery,2,28.94,57.88,2026-09-04 10:57:00
TXN104266,CUST1362,West,Home & Garden,2,277.51,555.02,2026-09-04 08:34:00
TXN104267,CUST1149,Central,Sports,1,290.26,290.26,2026-09-01 22:40:00
TXN104268,CUST1383,North,Grocery,2,131.42,262.84,2026-09-03 03:53:00
TXN104269,CUST1137,Central,Sports,5,150.44,752.2,2026-09-03 10:14:00
TXN104270,CUST1328,West,Home & Garden,3,237.2,711.6,2026-09-01 11:49:00
TXN104271,CUST1218,South,Toys,1,185.36,185.36,2026-09-04 16:38:00
TXN104272,CUST1179,Central,Apparel,1,274.49,274.49,2026-09-01 18:13:00
TXN104273,CUST1019,North,Toys,1,251.35,251.35,2026-09-04 06:53:00
TXN104274,CUST1143,South,Apparel,3,174.8,524.4,2026-09-02 05:59:00
TXN104275,CUST1339,Central,Apparel,5,87.83,439.15,2026-09-02 09:49:00
TXN104276,CUST1266,East,Sports,4,117.56,470.24,2026-09-01 18:40:00
TXN104277,CUST1406,South,Apparel,1,286.7,286.7,2026-09-01 08:00:00
TXN104278,CUST1112,West,Toys,3,168.3,504.9,2026-09-01 10:55:00
TXN104279,CUST1248,North,Home & Garden,2,115.54,231.08,2026-09-04 12:47:00
TXN104280,CUST1125,Central,Apparel,3,82.06,246.18,2026-09-04 00:22:00
TXN104281,CUST1136,West,Toys,4,17.07,68.28,2026-09-04 15:54:00
TXN104282,CUST1383,South,Sports,2,151.25,302.5,2026-09-01 20:21:00
TXN104283,CUST1353,South,Toys,3,189.1,567.3,2026-09-01 03:38:00
TXN104284,CUST1378,South,Grocery,5,247.2,1236.0,2026-09-03 13:28:00
TXN104285,CUST1451,East,Home & Garden,3,222.67,668.01,2026-09-02 02:56:00
TXN104286,CUST1232,East,Home & Garden,2,169.34,338.68,2026-09-01 21:31:00
TXN104287,CUST1213,East,Apparel,5,45.93,229.65,2026-09-02 12:11:00
TXN104288,CUST1136,East,Toys,5,114.38,571.9,2026-09-04 20:32:00
TXN104289,CUST1175,North,Toys,4,5.75,23.0,2026-09-01 15:53:00
TXN104290,CUST1033,West,Sports,5,210.61,1053.05,2026-09-01 19:32:00
TXN104291,CUST1352,East,Home & Garden,3,114.25,342.75,2026-09-02 18:43:00
TXN104292,CUST1344,North,Sports,1,239.07,239.07,2026-09-02 10:13:00
TXN104293,CUST1344,South,Grocery,3,187.87,563.61,2026-09-02 16:48:00
TXN104294,CUST1227,West,Home & Garden,3,200.57,601.71,2026-09-04 08:28:00
TXN104295,CUST1185,East,Home & Garden,4,235.14,940.56,2026-09-01 15:01:00
TXN104296,CUST1156,South,Sports,5,82.68,413.4,2026-09-02 20:53:00
TXN104297,CUST1440,West,Grocery,5,143.87,719.35,2026-09-04 03:21:00
TXN104298,CUST1393,Central,Electronics,2,285.47,570.94,2026-09-01 18:17:00
TXN104299,CUST1057,East,Apparel,4,124.45,497.8,2026-09-02 09:55:00
TXN104300,CUST1339,North,Electronics,3,180.15,540.45,2026-09-04 03:03:00
TXN104301,CUST1439,South,Home & Garden,1,285.18,285.18,2026-09-03 14:29:00
TXN104302,CUST1419,East,Toys,5,288.48,1442.4,2026-09-02 21:04:00
TXN104303,CUST1239,Central,Home & Garden,5,147.71,738.55,2026-09-02 11:23:00
TXN104304,CUST1331,West,Home & Garden,4,80.1,320.4,2026-09-02 10:17:00
TXN104305,CUST1239,South,Grocery,1,121.08,121.08,2026-09-03 20:23:00
TXN104306,CUST1494,East,Home & Garden,3,49.74,149.22,2026-09-02 17:23:00
TXN104307,CUST1306,East,Sports,5,10.21,51.05,2026-09-03 15:47:00
TXN104308,CUST1206,North,Apparel,3,278.75,836.25,2026-09-01 20:26:00
TXN104309,CUST1060,South,Sports,5,233.16,1165.8,2026-09-03 20:40:00
TXN104310,CUST1153,North,Sports,2,75.31,150.62,2026-09-03 14:00:00
TXN104311,CUST1049,East,Toys,1,79.23,79.23,2026-09-04 20:45:00
TXN104312,CUST1412,South,Home & Garden,4,202.49,809.96,2026-09-04 23:51:00
TXN104313,CUST1021,Central,Toys,1,169.01,169.01,2026-09-03 18:21:00
TXN104314,CUST1392,West,Electronics,2,152.3,304.6,2026-09-03 11:45:00
TXN104315,CUST1198,North,Electronics,1,141.14,141.14,2026-09-02 19:52:00
TXN104316,CUST1020,North,Sports,1,140.73,140.73,2026-09-01 21:54:00
TXN104317,CUST1330,East,Grocery,1,282.33,282.33,2026-09-04 18:50:00
TXN104318,CUST1091,Central,Home & Garden,1,149.22,149.22,2026-09-04 22:38:00
TXN104319,CUST1056,East,Grocery,3,205.57,616.71,2026-09-04 22:09:00
TXN104320,CUST1346,South,Home & Garden,2,201.05,402.1,2026-09-04 14:25:00
TXN104321,CUST1450,East,Toys,2,238.22,476.44,2026-09-04 07:23:00
TXN104322,CUST1232,South,Apparel,5,180.33,901.65,2026-09-01 15:03:00
TXN104323,CUST1118,East,Electronics,5,163.81,819.05,2026-09-03 02:13:00
TXN104324,CUST1024,Central,Sports,2,185.57,371.14,2026-09-01 08:12:00
TXN104325,CUST1221,West,Toys,3,53.67,161.01,2026-09-03 19:14:00
TXN104326,CUST1419,North,Toys,2,97.53,195.06,2026-09-04 14:49:00
TXN104327,CUST1393,North,Toys,3,158.45,475.35,2026-09-01 06:45:00
TXN104328,CUST1321,West,Home & Garden,1,274.68,274.68,2026-09-02 11:49:00
TXN104329,CUST1089,East,Apparel,5,245.06,1225.3,2026-09-04 00:32:00
TXN104330,CUST1362,North,Apparel,4,75.0,300.0,2026-09-04 18:16:00
TXN104331,CUST1053,North,Apparel,5,259.88,1299.4,2026-09-04 13:37:00
TXN104332,CUST1320,South,Home & Garden,2,287.29,574.58,2026-09-02 02:16:00
TXN104333,CUST1250,Central,Grocery,2,242.51,485.02,2026-09-01 03:37:00
TXN104334,CUST1388,East,Sports,2,253.66,507.32,2026-09-03 12:48:00
TXN104335,CUST1190,South,Apparel,3,190.61,571.83,2026-09-03 12:58:00
TXN104336,CUST1473,North,Electronics,3,207.5,622.5,2026-09-03 08:18:00
TXN104337,CUST1195,West,Apparel,5,33.78,168.9,2026-09-03 02:13:00
TXN104338,CUST1105,Central,Toys,5,290.08,1450.4,2026-09-03 04:03:00
TXN104339,CUST1487,West,Grocery,5,34.58,172.9,2026-09-02 14:53:00
TXN104340,CUST1133,West,Toys,3,235.2,705.6,2026-09-03 15:05:00
TXN104341,CUST1267,South,Apparel,2,53.91,107.82,2026-09-01 08:42:00
TXN104342,CUST1094,West,Apparel,2,100.47,200.94,2026-09-01 03:07:00
TXN104343,CUST1000,Central,Sports,5,66.08,330.4,2026-09-04 00:12:00
TXN104344,CUST1374,Central,Electronics,4,276.44,1105.76,2026-09-04 15:02:00
TXN104345,CUST1497,Central,Apparel,4,200.11,800.44,2026-09-04 13:06:00
TXN104346,CUST1215,West,Toys,4,116.28,465.12,2026-09-03 00:30:00
TXN104347,CUST1075,North,Home & Garden,1,192.77,192.77,2026-09-02 03:31:00
TXN104348,CUST1336,East,Electronics,5,159.45,797.25,2026-09-04 17:03:00
TXN104349,CUST1453,South,Sports,5,120.03,600.15,2026-09-02 01:14:00
TXN104350,CUST1219,West,Home & Garden,3,198.03,594.09,2026-09-04 08:39:00
TXN104351,CUST1165,South,Grocery,1,178.7,178.7,2026-09-01 12:02:00
TXN104352,CUST1494,Central,Toys,1,119.14,119.14,2026-09-03 18:02:00
TXN104353,CUST1172,North,Toys,4,195.33,781.32,2026-09-02 09:08:00
TXN104354,CUST1035,East,Grocery,5,137.94,689.7,2026-09-01 03:35:00
TXN104355,CUST1296,West,Sports,5,34.45,172.25,2026-09-04 17:09:00
TXN104356,CUST1472,South,Electronics,1,141.4,141.4,2026-09-02 03:21:00
TXN104357,CUST1399,East,Apparel,5,78.45,392.25,2026-09-04 23:08:00
TXN104358,CUST1216,Central,Toys,4,239.79,959.16,2026-09-02 05:07:00
TXN104359,CUST1141,Central,Electronics,1,167.37,167.37,2026-09-04 11:50:00
TXN104360,CUST1188,Central,Apparel,2,260.13,520.26,2026-09-02 06:49:00
TXN104361,CUST1318,North,Electronics,5,249.13,1245.65,2026-09-02 21:53:00
TXN104362,CUST1043,West,Home & Garden,4,111.82,447.28,2026-09-02 10:54:00
TXN104363,CUST1395,East,Electronics,3,275.89,827.67,2026-09-04 18:13:00
TXN104364,CUST1464,North,Apparel,1,263.44,263.44,2026-09-01 09:03:00
TXN104365,CUST1188,Central,Toys,5,77.14,385.7,2026-09-01 18:21:00
TXN104366,CUST1413,Central,Sports,5,213.43,1067.15,2026-09-01 07:21:00
TXN104367,CUST1248,North,Apparel,1,150.37,150.37,2026-09-04 02:54:00
TXN104368,CUST1293,East,Electronics,1,106.89,106.89,2026-09-04 01:57:00
TXN104369,CUST1047,West,Home & Garden,2,79.83,159.66,2026-09-04 00:21:00
TXN104370,CUST1229,West,Grocery,5,243.7,1218.5,2026-09-03 06:15:00
TXN104371,CUST1237,West,Electronics,3,39.01,117.03,2026-09-04 12:29:00
TXN104372,CUST1482,Central,Toys,1,119.39,119.39,2026-09-02 09:20:00
TXN104373,CUST1390,West,Apparel,4,204.52,818.08,2026-09-02 02:40:00
TXN104374,CUST1405,West,Toys,1,72.16,72.16,2026-09-02 08:37:00
TXN104375,CUST1174,North,Electronics,4,103.33,413.32,2026-09-04 08:55:00
TXN104376,CUST1358,West,Toys,3,165.14,495.42,2026-09-01 18:19:00
TXN104377,CUST1010,East,Home & Garden,2,253.89,507.78,2026-09-01 11:24:00
TXN104378,CUST1434,Central,Home & Garden,2,147.68,295.36,2026-09-04 19:49:00
TXN104379,CUST1425,North,Electronics,5,216.85,1084.25,2026-09-03 15:26:00
TXN104380,CUST1451,West,Home & Garden,1,20.11,20.11,2026-09-04 12:19:00
TXN104381,CUST1236,South,Grocery,3,203.72,611.16,2026-09-03 13:21:00
TXN104382,CUST1349,Central,Apparel,5,238.12,1190.6,2026-09-02 05:24:00
TXN104383,CUST1388,South,Grocery,3,154.54,463.62,2026-09-03 21:01:00
TXN104384,CUST1270,East,Toys,1,184.61,184.61,2026-09-03 21:24:00
TXN104385,CUST1302,Central,Apparel,4,8.37,33.48,2026-09-04 12:46:00
TXN104386,CUST1280,West,Electronics,4,24.97,99.88,2026-09-02 13:50:00
TXN104387,CUST1233,West,Grocery,5,231.42,1157.1,2026-09-04 14:56:00
TXN104388,CUST1457,West,Apparel,3,143.17,429.51,2026-09-02 18:36:00
TXN104389,CUST1450,West,Electronics,4,70.73,282.92,2026-09-04 18:11:00
TXN104390,CUST1063,South,Grocery,1,21.28,21.28,2026-09-04 07:22:00
TXN104391,CUST1016,West,Grocery,5,128.74,643.7,2026-09-02 21:50:00
TXN104392,CUST1350,South,Electronics,2,89.79,179.58,2026-09-02 07:12:00
TXN104393,CUST1194,North,Sports,2,68.62,137.24,2026-09-02 08:17:00
TXN104394,CUST1362,South,Toys,1,251.18,251.18,2026-09-04 18:16:00
TXN104395,CUST1097,East,Sports,1,122.65,122.65,2026-09-03 20:08:00
TXN104396,CUST1156,North,Apparel,5,264.59,1322.95,2026-09-03 04:38:00
TXN104397,CUST1024,North,Sports,5,106.37,531.85,2026-09-04 22:53:00
TXN104398,CUST1245,East,Apparel,3,79.87,239.61,2026-09-03 09:34:00
TXN104399,CUST1185,East,Home & Garden,1,39.35,39.35,2026-09-01 08:10:00
TXN104400,CUST1498,West,Sports,2,161.18,322.36,2026-09-01 10:15:00
TXN104401,CUST1015,West,Grocery,3,291.33,873.99,2026-09-03 10:51:00
TXN104402,CUST1014,South,Electronics,4,167.44,669.76,2026-09-04 17:25:00
TXN104403,CUST1127,North,Sports,2,218.02,436.04,2026-09-02 05:07:00
TXN104404,CUST1462,East,Grocery,1,271.08,271.08,2026-09-01 19:45:00
TXN104405,CUST1295,South,Grocery,4,289.52,1158.08,2026-09-02 18:49:00
TXN104406,CUST1453,Central,Sports,4,171.93,687.72,2026-09-04 05:58:00
TXN104407,CUST1080,East,Grocery,2,248.78,497.56,2026-09-01 08:51:00
TXN104408,CUST1057,West,Toys,3,240.18,720.54,2026-09-02 18:52:00
TXN104409,CUST1004,South,Apparel,5,120.73,603.65,2026-09-03 03:27:00
TXN104410,CUST1009,East,Electronics,2,164.86,329.72,2026-09-01 15:00:00
TXN104411,CUST1350,North,Apparel,1,57.75,57.75,2026-09-04 09:21:00
TXN104412,CUST1335,North,Electronics,1,48.41,48.41,2026-09-02 23:45:00
TXN104413,CUST1203,East,Grocery,4,111.45,445.8,2026-09-03 08:04:00
TXN104414,CUST1454,East,Sports,4,187.76,751.04,2026-09-01 01:55:00
TXN104415,CUST1378,North,Electronics,4,43.82,175.28,2026-09-04 10:41:00
TXN104416,CUST1087,North,Apparel,3,55.48,166.44,2026-09-04 08:17:00
TXN104417,CUST1277,South,Apparel,4,21.34,85.36,2026-09-03 09:47:00
TXN104418,CUST1072,South,Toys,1,174.0,174.0,2026-09-03 16:31:00
TXN104419,CUST1407,North,Home & Garden,5,68.77,343.85,2026-09-01 13:03:00
TXN104420,CUST1205,West,Electronics,3,136.4,409.2,2026-09-02 07:08:00
TXN104421,CUST1051,Central,Toys,3,223.75,671.25,2026-09-03 16:45:00
TXN104422,CUST1054,Central,Sports,4,7.06,28.24,2026-09-03 01:46:00
TXN104423,CUST1014,Central,Apparel,4,184.74,738.96,2026-09-04 21:08:00
TXN104424,CUST1434,Central,Apparel,3,26.72,80.16,2026-09-02 01:07:00
TXN104425,CUST1116,South,Grocery,5,218.53,1092.65,2026-09-03 04:15:00
TXN104426,CUST1435,South,Sports,4,253.32,1013.28,2026-09-03 18:41:00
TXN104427,CUST1052,East,Grocery,5,105.44,527.2,2026-09-02 18:58:00
TXN104428,CUST1431,South,Grocery,3,274.77,824.31,2026-09-01 02:27:00
TXN104429,CUST1403,West,Home & Garden,4,29.57,118.28,2026-09-02 00:57:00
TXN104430,CUST1093,East,Grocery,4,94.3,377.2,2026-09-01 09:58:00
TXN104431,CUST1066,East,Grocery,4,248.88,995.52,2026-09-04 05:24:00
TXN104432,CUST1091,East,Toys,1,157.55,157.55,2026-09-02 22:04:00
TXN104433,CUST1120,West,Toys,5,285.98,1429.9,2026-09-04 23:28:00
TXN104434,CUST1325,East,Apparel,4,146.6,586.4,2026-09-03 09:12:00
TXN104435,CUST1084,Central,Sports,3,258.68,776.04,2026-09-04 16:31:00
TXN104436,CUST1364,East,Apparel,3,145.58,436.74,2026-09-03 12:48:00
TXN104437,CUST1468,Central,Electronics,5,260.63,1303.15,2026-09-01 05:39:00
TXN104438,CUST1064,East,Sports,2,84.71,169.42,2026-09-01 20:18:00
TXN104439,CUST1369,North,Grocery,5,259.92,1299.6,2026-09-01 20:01:00
TXN104440,CUST1181,West,Apparel,3,7.8,23.4,2026-09-01 13:44:00
TXN104441,CUST1195,South,Apparel,4,127.48,509.92,2026-09-03 05:25:00
TXN104442,CUST1211,Central,Apparel,3,82.2,246.6,2026-09-02 01:14:00
TXN104443,CUST1472,North,Electronics,1,180.65,180.65,2026-09-01 22:17:00
TXN104444,CUST1058,West,Apparel,3,48.75,146.25,2026-09-02 03:45:00
TXN104445,CUST1491,East,Sports,2,121.82,243.64,2026-09-01 08:31:00
TXN104446,CUST1033,Central,Home & Garden,5,291.05,1455.25,2026-09-01 00:40:00
TXN104447,CUST1312,Central,Toys,2,275.93,551.86,2026-09-02 06:21:00
TXN104448,CUST1294,Central,Toys,3,137.27,411.81,2026-09-03 05:10:00
TXN104449,CUST1350,West,Toys,2,251.05,502.1,2026-09-03 19:26:00
TXN104450,CUST1441,Central,Electronics,4,237.32,949.28,2026-09-01 11:15:00
TXN104451,CUST1238,South,Sports,2,54.02,108.04,2026-09-02 23:19:00
TXN104452,CUST1288,North,Grocery,3,8.13,24.39,2026-09-02 04:38:00
TXN104453,CUST1431,West,Sports,1,212.44,212.44,2026-09-01 13:19:00
TXN104454,CUST1231,Central,Sports,1,260.08,260.08,2026-09-03 09:09:00
TXN104455,CUST1337,North,Toys,2,253.4,506.8,2026-09-03 10:16:00
TXN104456,CUST1317,West,Grocery,3,56.93,170.79,2026-09-02 03:25:00
TXN104457,CUST1226,East,Home & Garden,2,218.61,437.22,2026-09-01 23:27:00
TXN104458,CUST1350,Central,Sports,5,71.27,356.35,2026-09-02 09:14:00
TXN104459,CUST1398,Central,Apparel,5,10.67,53.35,2026-09-03 06:47:00
TXN104460,CUST1113,East,Sports,3,56.48,169.44,2026-09-04 17:44:00
TXN104461,CUST1010,West,Apparel,2,78.2,156.4,2026-09-01 07:15:00
TXN104462,CUST1117,West,Home & Garden,3,105.41,316.23,2026-09-02 01:11:00
TXN104463,CUST1243,East,Electronics,1,254.31,254.31,2026-09-02 09:48:00
TXN104464,CUST1234,South,Electronics,5,163.93,819.65,2026-09-02 22:52:00
TXN104465,CUST1037,West,Electronics,2,72.89,145.78,2026-09-01 10:58:00
TXN104466,CUST1419,North,Sports,2,78.32,156.64,2026-09-02 10:06:00
TXN104467,CUST1439,West,Electronics,1,112.86,112.86,2026-09-03 10:34:00
TXN104468,CUST1026,East,Apparel,5,287.03,1435.15,2026-09-03 20:44:00
TXN104469,CUST1156,North,Electronics,2,269.13,538.26,2026-09-03 10:25:00
TXN104470,CUST1044,South,Home & Garden,5,188.09,940.45,2026-09-03 11:54:00
TXN104471,CUST1264,North,Grocery,2,155.65,311.3,2026-09-01 15:49:00
TXN104472,CUST1366,South,Toys,1,254.12,254.12,2026-09-03 00:22:00
TXN104473,CUST1365,West,Electronics,3,185.32,555.96,2026-09-03 02:39:00
TXN104474,CUST1486,North,Sports,3,209.14,627.42,2026-09-03 11:31:00
